tail_num,frequency,relative_frequency
N650AE,3736,0.00023529091681332462
N136HQ,3733,0.00023510197871095845
N960SW,3733,0.00023510197871095845
N7709A,3733,0.00023510197871095845
N7741C,3733,0.00023510197871095845
N659AE,3732,0.00023503899934350307
N7717D,3731,0.0002349760199760477
N7718B,3729,0.0002348500612411369
N911DE,3729,0.0002348500612411369
N970DL,3728,0.00023478708187368153
N245LR,3726,0.00023466112313877074
N7818L,3725,0.00023459814377131536
N675BR,3724,0.00023453516440385998
N121HQ,3722,0.0002344092056689492
N253SY,3722,0.0002344092056689492
N966DL,3722,0.0002344092056689492
N220WN,3721,0.00023434622630149382
N7838A,3719,0.00023422026756658306
N112HQ,3719,0.00023422026756658306
N920SW,3716,0.0002340313294642169
N503AE,3716,0.0002340313294642169
N615AE,3715,0.0002339683500967615
N229JB,3715,0.0002339683500967615
N252SY,3714,0.0002339053707293061
N7746C,3714,0.0002339053707293061
N904EV,3714,0.0002339053707293061
N190JB,3714,0.0002339053707293061
N737JW,3713,0.00023384239136185072
N971DL,3712,0.00023377941199439535
N207AN,3712,0.00023377941199439535
N903SW,3711,0.00023371643262693997
N246SY,3711,0.00023371643262693997
N607AS,3711,0.00023371643262693997
N432SW,3711,0.00023371643262693997
N945SW,3710,0.00023365345325948456
N616AE,3710,0.00023365345325948456
N298JB,3710,0.00023365345325948456
N107HQ,3709,0.00023359047389202918
N258JB,3709,0.00023359047389202918
N452SW,3708,0.0002335274945245738
N7727A,3708,0.0002335274945245738
N960DL,3707,0.00023346451515711842
N923SW,3707,0.00023346451515711842
N249LR,3707,0.00023346451515711842
N106HQ,3705,0.00023333855642220763
N979SW,3704,0.00023327557705475225
N255SY,3703,0.00023321259768729685
N618AS,3703,0.00023321259768729685
N466SW,3703,0.00023321259768729685
N925EV,3702,0.00023314961831984147
N8828D,3702,0.00023314961831984147
N123HQ,3702,0.00023314961831984147
N115HQ,3701,0.0002330866389523861
N912SW,3701,0.0002330866389523861
N740SK,3700,0.0002330236595849307
N457SW,3700,0.0002330236595849307
N138HQ,3699,0.0002329606802174753
N114HQ,3699,0.0002329606802174753
N958DL,3699,0.0002329606802174753
N7716A,3698,0.00023289770085001992
N244SY,3698,0.00023289770085001992
N120HQ,3698,0.00023289770085001992
N8982A,3698,0.00023289770085001992
N435SW,3698,0.00023289770085001992
N854AE,3697,0.00023283472148256454
N742SK,3697,0.00023283472148256454
N905DE,3694,0.00023264578338019838
N969DL,3694,0.00023264578338019838
N971SW,3694,0.00023264578338019838
N266JB,3693,0.000232582804012743
N740SW,3692,0.00023251982464528762
N987DL,3691,0.0002324568452778322
N753SK,3691,0.0002324568452778322
N211NN,3691,0.0002324568452778322
N720WN,3690,0.00023239386591037683
N905DL,3689,0.00023233088654292145
N746SK,3689,0.00023233088654292145
N125HQ,3689,0.00023233088654292145
N337JB,3688,0.00023226790717546607
N745YX,3688,0.00023226790717546607
N257SY,3688,0.00023226790717546607
N7712G,3688,0.00023226790717546607
N817AE,3687,0.00023220492780801067
N109HQ,3687,0.00023220492780801067
N594SW,3687,0.00023220492780801067
N519LR,3687,0.00023220492780801067
N976DL,3687,0.00023220492780801067
N734SA,3686,0.00023214194844055529
N906DE,3686,0.00023214194844055529
N7719A,3685,0.0002320789690730999
N710SK,3685,0.0002320789690730999
N907DL,3684,0.00023201598970564453
N846AE,3684,0.00023201598970564453
N619AS,3684,0.00023201598970564453
N453SW,3683,0.00023195301033818912
N131HQ,3682,0.00023189003097073374
N978DL,3682,0.00023189003097073374
N965DL,3681,0.00023182705160327836
N900EV,3679,0.00023170109286836757
N294JB,3676,0.0002315121547660014
N948LR,3676,0.0002315121547660014
N996DL,3675,0.00023144917539854603
N858AE,3673,0.00023132321666363527
N901DE,3672,0.00023126023729617986
N179JB,3672,0.00023126023729617986
N463SW,3672,0.00023126023729617986
N208AN,3672,0.00023126023729617986
N7820L,3672,0.00023126023729617986
N128HQ,3671,0.00023119725792872448
N709BR,3671,0.00023119725792872448
N738SK,3670,0.0002311342785612691
N248LR,3669,0.00023107129919381372
N7751A,3669,0.00023107129919381372
N719SK,3669,0.00023107129919381372
N955SW,3667,0.00023094534045890294
N124HQ,3666,0.00023088236109144756
N200NN,3666,0.00023088236109144756
N104HQ,3666,0.00023088236109144756
N902DE,3665,0.00023081938172399218
N969SW,3663,0.0002306934229890814
N923EV,3662,0.000230630443621626
N7827A,3662,0.000230630443621626
N910DE,3661,0.00023056746425417063
N929LR,3661,0.00023056746425417063
N7724A,3659,0.00023044150551925985
N715SK,3658,0.00023037852615180447
N7705A,3658,0.00023037852615180447
N973DL,3656,0.00023025256741689368
N7737E,3654,0.00023012660868198292
N716SK,3652,0.00023000064994707213
N126HQ,3652,0.00023000064994707213
N418SW,3652,0.00023000064994707213
N609DP,3652,0.00023000064994707213
N134HQ,3651,0.00022993767057961676
N7811F,3651,0.00022993767057961676
N243SY,3651,0.00022993767057961676
N967SW,3649,0.00022981171184470597
N917SW,3648,0.0002297487324772506
N618AE,3646,0.00022962277374233983
N7725A,3644,0.00022949681500742904
N472CA,3643,0.00022943383563997366
N487CA,3643,0.00022943383563997366
N7832A,3642,0.00022937085627251828
N760SK,3642,0.00022937085627251828
N974DL,3642,0.00022937085627251828
N279JB,3642,0.00022937085627251828
N218NN,3641,0.00022930787690506288
N113HQ,3641,0.00022930787690506288
N965AT,3641,0.00022930787690506288
N915FJ,3640,0.0002292448975376075
N442SW,3640,0.0002292448975376075
N750YX,3640,0.0002292448975376075
N228JB,3639,0.00022918191817015212
N7815L,3639,0.00022918191817015212
N613AE,3639,0.00022918191817015212
N304JB,3639,0.00022918191817015212
N924SW,3638,0.00022911893880269674
N997DL,3638,0.00022911893880269674
N105HQ,3637,0.00022905595943524133
N741YX,3636,0.00022899298006778595
N925SW,3635,0.00022893000070033057
N292JB,3635,0.00022893000070033057
N809AE,3634,0.00022886702133287517
N563WN,3634,0.00022886702133287517
N623AE,3633,0.0002288040419654198
N443SW,3631,0.00022867808323050903
N429SW,3631,0.00022867808323050903
N751SK,3629,0.00022855212449559824
N916DE,3629,0.00022855212449559824
N7750A,3629,0.00022855212449559824
N8968E,3628,0.00022848914512814286
N329MS,3627,0.00022842616576068748
N351JB,3626,0.00022836318639323208
N625CA,3625,0.0002283002070257767
N130HQ,3625,0.0002283002070257767
N747YX,3624,0.00022823722765832132
N955UW,3624,0.00022823722765832132
N210NN,3624,0.00022823722765832132
N968AT,3623,0.00022817424829086594
N923FJ,3621,0.00022804828955595515
N959LR,3620,0.00022798531018849977
N445SW,3620,0.00022798531018849977
N743YX,3620,0.00022798531018849977
N247JB,3620,0.00022798531018849977
N831AE,3620,0.00022798531018849977
N972DL,3620,0.00022798531018849977
N7722B,3619,0.0002279223308210444
N101HQ,3619,0.0002279223308210444
N748YX,3618,0.00022785935145358898
N243LR,3616,0.00022773339271867822
N751YX,3614,0.00022760743398376744
N542EA,3613,0.00022754445461631206
N110HQ,3613,0.00022754445461631206
N918FJ,3611,0.00022741849588140127
N284JB,3610,0.0002273555165139459
N756SK,3610,0.0002273555165139459
N962DL,3609,0.0002272925371464905
N631SK,3609,0.0002272925371464905
N116HQ,3609,0.0002272925371464905
N209NN,3609,0.0002272925371464905
N779CA,3608,0.00022722955777903513
N724SK,3607,0.00022716657841157973
N941SW,3607,0.00022716657841157973
N431SW,3607,0.00022716657841157973
N448SW,3605,0.00022704061967666897
N913EV,3604,0.0002269776403092136
N465SW,3604,0.0002269776403092136
N454SW,3603,0.00022691466094175818
N265JB,3603,0.00022691466094175818
N439SW,3603,0.00022691466094175818
N7749B,3603,0.00022691466094175818
N214NN,3603,0.00022691466094175818
N963DL,3601,0.00022678870220684742
N713SK,3601,0.00022678870220684742
N999DN,3601,0.00022678870220684742
N961DL,3597,0.00022653678473702588
N423SW,3597,0.00022653678473702588
N318JB,3596,0.0002264738053695705
N808AE,3595,0.0002264108260021151
N317JB,3595,0.0002264108260021151
N956LR,3595,0.0002264108260021151
N339JB,3595,0.0002264108260021151
N986DL,3594,0.0002263478466346597
N426SW,3594,0.0002263478466346597
N206JB,3591,0.00022615890853229355
N744SK,3591,0.00022615890853229355
N119HQ,3591,0.00022615890853229355
N504AE,3591,0.00022615890853229355
N129HQ,3591,0.00022615890853229355
N923AT,3591,0.00022615890853229355
N206NN,3590,0.00022609592916483817
N849AE,3590,0.00022609592916483817
N117HQ,3589,0.00022603294979738279
N135HQ,3588,0.00022596997042992738
N905J,3588,0.00022596997042992738
N916FJ,3588,0.00022596997042992738
N273JB,3588,0.00022596997042992738
N830AE,3588,0.00022596997042992738
N957UW,3587,0.000225906991062472
N306JB,3587,0.000225906991062472
N776SK,3586,0.00022584401169501662
N875AS,3586,0.00022584401169501662
N219NN,3586,0.00022584401169501662
N979AT,3585,0.00022578103232756124
N564WN,3584,0.00022571805296010583
N127HQ,3584,0.00022571805296010583
N118HQ,3583,0.00022565507359265045
N728YX,3582,0.00022559209422519507
N14162,3581,0.0002255291148577397
N994DL,3581,0.0002255291148577397
N557WN,3580,0.0002254661354902843
N518LR,3580,0.0002254661354902843
N901WN,3580,0.0002254661354902843
N749YX,3579,0.0002254031561228289
N614AE,3579,0.0002254031561228289
N727YX,3578,0.00022534017675537353
N103HQ,3576,0.00022521421802046274
N212NN,3576,0.00022521421802046274
N627CZ,3575,0.00022515123865300736
N610CZ,3574,0.00022508825928555198
N712SK,3574,0.00022508825928555198
N528EG,3573,0.0002250252799180966
N653CA,3573,0.0002250252799180966
N198JB,3573,0.0002250252799180966
N602XJ,3573,0.0002250252799180966
N980AT,3573,0.0002250252799180966
N354JB,3572,0.0002249623005506412
N752YX,3572,0.0002249623005506412
N928LR,3572,0.0002249623005506412
N296JB,3572,0.0002249623005506412
N943LR,3572,0.0002249623005506412
N998DL,3571,0.00022489932118318582
N7833A,3571,0.00022489932118318582
N902WN,3571,0.00022489932118318582
N521LR,3571,0.00022489932118318582
N611AE,3571,0.00022489932118318582
N355JB,3570,0.00022483634181573044
N746YX,3569,0.00022477336244827506
N907WN,3569,0.00022477336244827506
N906WN,3569,0.00022477336244827506
N927SW,3568,0.00022471038308081965
N740YX,3568,0.00022471038308081965
N937AT,3567,0.00022464740371336427
N732YX,3567,0.00022464740371336427
N560WN,3566,0.0002245844243459089
N555LV,3565,0.00022452144497845349
N246LR,3564,0.0002244584656109981
N967UW,3564,0.0002244584656109981
N267JB,3564,0.0002244584656109981
N508AE,3563,0.00022439548624354273
N925FJ,3563,0.00022439548624354273
N111HQ,3563,0.00022439548624354273
N965UW,3563,0.00022439548624354273
N251PS,3563,0.00022439548624354273
N951LR,3563,0.00022439548624354273
N993AT,3563,0.00022439548624354273
N638AE,3562,0.00022433250687608735
N616CZ,3561,0.00022426952750863194
N705SK,3561,0.00022426952750863194
N216NN,3561,0.00022426952750863194
N630SK,3560,0.00022420654814117656
N437SW,3560,0.00022420654814117656
N731YX,3558,0.0002240805894062658
N991DL,3557,0.0002240176100388104
N7729A,3556,0.00022395463067135501
N217NN,3556,0.00022395463067135501
N137HQ,3554,0.00022382867193644426
N7731A,3554,0.00022382867193644426
N8923A,3552,0.00022370271320153347
N323JB,3552,0.00022370271320153347
N632SK,3551,0.0002236397338340781
N535EA,3551,0.0002236397338340781
N990DL,3550,0.0002235767544666227
N565WN,3549,0.0002235137750991673
N541EA,3549,0.0002235137750991673
N453AW,3549,0.0002235137750991673
N601DW,3548,0.00022345079573171192
N205NN,3548,0.00022345079573171192
N730YX,3547,0.00022338781636425654
N7744A,3546,0.00022332483699680116
N986AT,3546,0.00022332483699680116
N203NN,3546,0.00022332483699680116
N978AT,3546,0.00022332483699680116
N132HQ,3546,0.00022332483699680116
N7888A,3546,0.00022332483699680116
N334JB,3545,0.00022326185762934576
N515MJ,3545,0.00022326185762934576
N506AE,3545,0.00022326185762934576
N324JB,3544,0.00022319887826189038
N933LR,3542,0.0002230729195269796
N929SW,3541,0.0002230099401595242
N511MJ,3541,0.0002230099401595242
N717SA,3541,0.0002230099401595242
N562WN,3541,0.0002230099401595242
N946LR,3540,0.00022294696079206883
N7819A,3539,0.00022288398142461345
N7745A,3539,0.00022288398142461345
N556WN,3539,0.00022288398142461345
N915EV,3538,0.00022282100205715805
N885AS,3537,0.00022275802268970267
N961SW,3536,0.0002226950433222473
N983AT,3536,0.0002226950433222473
N202NN,3536,0.0002226950433222473
N818AE,3536,0.0002226950433222473
N733YX,3535,0.0002226320639547919
N531EG,3535,0.0002226320639547919
N922AT,3535,0.0002226320639547919
N307JB,3535,0.0002226320639547919
N554WN,3535,0.0002226320639547919
N708SW,3534,0.0002225690845873365
N612AE,3534,0.0002225690845873365
N429AW,3533,0.00022250610521988112
N766SK,3532,0.00022244312585242574
N818MD,3532,0.00022244312585242574
N908DL,3532,0.00022244312585242574
N521AE,3530,0.00022231716711751496
N932LR,3529,0.00022225418775005958
N991AT,3529,0.00022225418775005958
N454AW,3529,0.00022225418775005958
N309JB,3526,0.0002220652496476934
N8839E,3526,0.0002220652496476934
N7747C,3525,0.00022200227028023803
N201NN,3525,0.00022200227028023803
N910FJ,3525,0.00022200227028023803
N7748A,3524,0.00022193929091278265
N552WN,3524,0.00022193929091278265
N930LR,3523,0.00022187631154532727
N982AT,3523,0.00022187631154532727
N727SK,3522,0.00022181333217787186
N959UW,3521,0.00022175035281041648
N994AT,3521,0.00022175035281041648
N532EA,3521,0.00022175035281041648
N989AT,3521,0.00022175035281041648
N744YX,3520,0.0002216873734429611
N8886A,3517,0.00022149843534059494
N993DL,3515,0.00022137247660568415
N246PS,3515,0.00022137247660568415
N336PQ,3515,0.00022137247660568415
N944LR,3513,0.0002212465178707734
N204NN,3512,0.00022118353850331801
N742YX,3512,0.00022118353850331801
N725YX,3512,0.00022118353850331801
N917DL,3511,0.0002211205591358626
N509MJ,3510,0.00022105757976840723
N192JB,3510,0.00022105757976840723
N996AT,3510,0.00022105757976840723
N7812G,3508,0.00022093162103349647
N512MJ,3508,0.00022093162103349647
N997AT,3507,0.00022086864166604106
N242JS,3507,0.00022086864166604106
N193SY,3505,0.0002207426829311303
N316JB,3504,0.00022067970356367492
N819AY,3503,0.00022061672419621952
N633SK,3501,0.00022049076546130876
N195SY,3501,0.00022049076546130876
N527EA,3500,0.00022042778609385338
N623CZ,3498,0.0002203018273589426
N635RW,3498,0.0002203018273589426
N947UW,3497,0.0002202388479914872
N340CA,3497,0.0002202388479914872
N730SK,3497,0.0002202388479914872
N981AT,3496,0.00022017586862403183
N7868K,3495,0.00022011288925657642
N629BR,3494,0.00022004990988912105
N756SA,3494,0.00022004990988912105
N717JL,3493,0.00021998693052166567
N934AT,3493,0.00021998693052166567
N793SK,3493,0.00021998693052166567
