mkt_carrier_fl_num,frequency,relative_frequency
2394,4424,0.00027775885521160435
455,4424,0.00027775885521160435
305,4423,0.00027769607066024547
943,4422,0.00027763328610888664
690,4419,0.00027744493245481004
574,4416,0.00027725657880073345
28,4416,0.00027725657880073345
2011,4415,0.00027719379424937456
1815,4414,0.00027713100969801573
2008,4414,0.00027713100969801573
1668,4414,0.00027713100969801573
1885,4414,0.00027713100969801573
797,4413,0.00027706822514665685
1840,4411,0.00027694265604393914
1168,4408,0.00027675430238986254
751,4406,0.0002766287332871448
438,4402,0.0002763775950817094
580,4401,0.0002763148105303505
291,4399,0.0002761892414276328
375,4399,0.0002761892414276328
646,4396,0.0002760008877735562
2046,4394,0.0002758753186708385
560,4392,0.0002757497495681208
1115,4391,0.0002756869650167619
710,4391,0.0002756869650167619
2269,4390,0.00027562418046540307
513,4387,0.00027543582681132647
460,4384,0.0002752474731572499
1294,4383,0.000275184688605891
572,4378,0.0002748707658490967
116,4370,0.00027436848943822583
1701,4369,0.00027430570488686694
1584,4368,0.00027424292033550806
442,4367,0.00027418013578414923
385,4366,0.00027411735123279035
2132,4366,0.00027411735123279035
2224,4361,0.00027380342847599604
777,4360,0.0002737406439246372
1151,4359,0.0002736778593732783
2036,4357,0.0002735522902705606
809,4357,0.0002735522902705606
764,4356,0.00027348950571920173
2066,4356,0.00027348950571920173
1423,4356,0.00027348950571920173
1973,4355,0.0002734267211678429
581,4354,0.000273363936616484
1950,4350,0.0002731127984110486
1686,4350,0.0002731127984110486
913,4348,0.0002729872293083309
185,4347,0.000272924444756972
1989,4346,0.0002728616602056131
769,4344,0.0002727360911028954
789,4343,0.00027267330655153657
1791,4342,0.0002726105220001777
260,4342,0.0002726105220001777
2135,4342,0.0002726105220001777
2215,4337,0.00027229659924338337
709,4330,0.00027185710738387135
267,4325,0.00027154318462707704
198,4325,0.00027154318462707704
147,4321,0.00027129204642164156
1486,4321,0.00027129204642164156
362,4320,0.00027122926187028273
713,4315,0.0002709153391134884
1158,4315,0.0002709153391134884
1475,4310,0.0002706014163566941
1980,4309,0.0002705386318053352
707,4308,0.0002704758472539764
514,4306,0.0002703502781512587
1635,4303,0.0002701619244971821
623,4303,0.0002701619244971821
395,4301,0.0002700363553944644
955,4300,0.0002699735708431055
1807,4292,0.0002694712944322346
1768,4290,0.00026934572532951687
368,4289,0.000269282940778158
2041,4287,0.0002691573716754403
2130,4287,0.0002691573716754403
635,4286,0.00026909458712408144
1774,4285,0.00026903180257272256
2034,4284,0.0002689690180213637
770,4284,0.0002689690180213637
346,4283,0.00026890623347000485
436,4283,0.00026890623347000485
1561,4283,0.00026890623347000485
1231,4282,0.00026884344891864596
1783,4280,0.00026871787981592825
379,4279,0.00026865509526456937
1708,4279,0.00026865509526456937
1611,4279,0.00026865509526456937
122,4278,0.00026859231071321054
367,4276,0.0002684667416104928
505,4276,0.0002684667416104928
163,4275,0.00026840395705913394
783,4274,0.00026834117250777506
633,4273,0.00026827838795641623
1849,4272,0.00026821560340505734
2101,4270,0.00026809003430233963
1891,4269,0.00026802724975098075
1803,4269,0.00026802724975098075
1806,4268,0.0002679644651996219
234,4263,0.0002676505424428276
1185,4263,0.0002676505424428276
2129,4263,0.0002676505424428276
1407,4262,0.0002675877578914687
1932,4262,0.0002675877578914687
1077,4262,0.0002675877578914687
329,4259,0.0002673994042373922
365,4258,0.0002673366196860333
663,4257,0.0002672738351346744
1075,4250,0.0002668343432751624
1954,4245,0.0002665204205183681
1735,4245,0.0002665204205183681
2136,4242,0.0002663320668642915
1676,4241,0.00026626928231293266
1146,4239,0.00026614371321021494
1936,4239,0.00026614371321021494
544,4239,0.00026614371321021494
4,4238,0.00026608092865885606
31,4238,0.00026608092865885606
662,4237,0.0002660181441074972
2104,4236,0.00026595535955613835
865,4236,0.00026595535955613835
659,4232,0.00026570422135070287
1782,4231,0.00026564143679934404
1118,4230,0.00026557865224798515
701,4229,0.0002655158676966263
922,4227,0.00026539029859390856
1152,4222,0.00026507637583711425
153,4221,0.0002650135912857554
2248,4220,0.00026495080673439653
20,4219,0.0002648880221830377
1749,4217,0.00026476245308031994
468,4217,0.00026476245308031994
1251,4215,0.0002646368839776022
434,4213,0.0002645113148748845
2009,4210,0.0002643229612208079
771,4209,0.0002642601766694491
349,4208,0.0002641973921180902
1194,4206,0.0002640718230153725
2275,4197,0.00026350676205314275
796,4197,0.00026350676205314275
456,4195,0.000263381192950425
2063,4195,0.000263381192950425
1786,4194,0.00026331840839906615
806,4192,0.00026319283929634844
2372,4190,0.0002630672701936307
24,4190,0.0002630672701936307
2235,4189,0.00026300448564227184
1121,4187,0.00026287891653955413
610,4186,0.00026281613198819525
793,4184,0.00026269056288547753
1232,4182,0.0002625649937827598
430,4182,0.0002625649937827598
2069,4181,0.00026250220923140094
1900,4180,0.00026243942468004205
2089,4180,0.00026243942468004205
2203,4178,0.00026231385557732434
1076,4178,0.00026231385557732434
2108,4178,0.00026231385557732434
354,4177,0.0002622510710259655
606,4176,0.00026218828647460663
2120,4176,0.00026218828647460663
431,4176,0.00026218828647460663
1953,4174,0.0002620627173718889
480,4174,0.0002620627173718889
1271,4173,0.00026199993282053003
556,4173,0.00026199993282053003
503,4171,0.0002618743637178123
617,4169,0.0002617487946150946
1006,4168,0.0002616860100637357
2202,4168,0.0002616860100637357
306,4167,0.0002616232255123769
702,4164,0.0002614348718583003
2004,4164,0.0002614348718583003
1201,4164,0.0002614348718583003
1071,4164,0.0002614348718583003
1119,4164,0.0002614348718583003
2214,4163,0.0002613720873069414
1927,4163,0.0002613720873069414
883,4161,0.0002612465182042237
1489,4160,0.00026118373365286487
712,4160,0.00026118373365286487
1155,4159,0.000261120949101506
1097,4154,0.0002608070263447117
1198,4152,0.00026068145724199396
1171,4151,0.0002606186726906351
1905,4149,0.00026049310358791737
257,4149,0.00026049310358791737
1599,4149,0.00026049310358791737
1102,4148,0.0002604303190365585
1247,4146,0.00026030474993384077
1743,4145,0.00026024196538248194
66,4145,0.00026024196538248194
215,4144,0.00026017918083112306
700,4144,0.00026017918083112306
7,4144,0.00026017918083112306
392,4143,0.00026011639627976417
1521,4142,0.00026005361172840534
1725,4133,0.00025948855076617555
2270,4132,0.0002594257662148167
2131,4132,0.0002594257662148167
199,4130,0.000259300197112099
201,4129,0.0002592374125607401
843,4129,0.0002592374125607401
687,4127,0.0002591118434580224
2319,4126,0.00025904905890666353
590,4126,0.00025904905890666353
343,4126,0.00025904905890666353
1263,4125,0.0002589862743553047
695,4124,0.0002589234898039458
1672,4123,0.00025886070525258693
313,4121,0.0002587351361498692
2154,4118,0.0002585467824957927
756,4117,0.0002584839979444338
2152,4114,0.0002582956442903572
736,4113,0.00025823285973899837
1920,4108,0.00025791893698220406
1767,4108,0.00025791893698220406
1754,4107,0.0002578561524308452
532,4107,0.0002578561524308452
391,4107,0.0002578561524308452
2015,4103,0.00025760501422540975
50,4101,0.000257479445122692
303,4100,0.00025741666057133315
2402,4097,0.00025722830691725655
2105,4097,0.00025722830691725655
1286,4096,0.00025716552236589767
719,4095,0.00025710273781453884
720,4092,0.00025691438416046224
42,4092,0.00025691438416046224
847,4090,0.00025678881505774453
1591,4090,0.00025678881505774453
2095,4088,0.0002566632459550268
1142,4086,0.00025653767685230905
2049,4086,0.00025653767685230905
735,4085,0.0002564748923009502
2086,4085,0.0002564748923009502
461,4084,0.00025641210774959134
269,4083,0.0002563493231982325
739,4080,0.0002561609695441559
485,4080,0.0002561609695441559
1800,4079,0.00025609818499279703
1938,4078,0.0002560354004414382
2020,4076,0.00025590983133872043
1282,4076,0.00025590983133872043
275,4075,0.0002558470467873616
2280,4075,0.0002558470467873616
190,4074,0.0002557842622360027
2092,4073,0.0002557214776846439
992,4072,0.000255658693133285
614,4070,0.0002555331240305673
1983,4070,0.0002555331240305673
1746,4070,0.0002555331240305673
245,4068,0.0002554075549278496
2227,4066,0.00025528198582513187
1758,4063,0.00025509363217105527
501,4061,0.00025496806306833756
202,4061,0.00025496806306833756
1260,4060,0.00025490527851697867
681,4060,0.00025490527851697867
2114,4058,0.00025477970941426096
2223,4057,0.0002547169248629021
1219,4056,0.00025465414031154325
773,4054,0.0002545285712088255
2119,4054,0.0002545285712088255
1290,4053,0.00025446578665746665
972,4053,0.00025446578665746665
1923,4051,0.00025434021755474894
861,4050,0.00025427743300339005
2368,4050,0.00025427743300339005
2010,4050,0.00025427743300339005
2404,4049,0.00025421464845203117
251,4048,0.00025415186390067234
138,4047,0.00025408907934931346
1600,4047,0.00025408907934931346
1454,4047,0.00025408907934931346
2222,4046,0.0002540262947979546
1634,4046,0.0002540262947979546
1951,4046,0.0002540262947979546
1183,4045,0.00025396351024659574
727,4045,0.00025396351024659574
2276,4045,0.00025396351024659574
1410,4044,0.00025390072569523686
494,4043,0.00025383794114387803
453,4040,0.00025364958748980143
1961,4040,0.00025364958748980143
826,4039,0.00025358680293844255
2146,4038,0.0002535240183870837
2080,4038,0.0002535240183870837
740,4036,0.000253398449284366
611,4035,0.0002533356647330071
1797,4032,0.0002531473110789305
1210,4031,0.0002530845265275717
971,4030,0.0002530217419762128
1472,4030,0.0002530217419762128
798,4030,0.0002530217419762128
422,4030,0.0002530217419762128
1957,4029,0.00025295895742485393
332,4028,0.0002528961728734951
537,4028,0.0002528961728734951
1226,4028,0.0002528961728734951
671,4026,0.0002527706037707774
1138,4025,0.0002527078192194185
564,4023,0.0002525822501167008
1808,4023,0.0002525822501167008
1108,4020,0.0002523938964626242
1906,4019,0.00025233111191126536
2139,4018,0.0002522683273599065
1741,4015,0.0002520799737058299
2100,4015,0.0002520799737058299
2024,4014,0.00025201718915447105
1813,4012,0.0002518916200517533
2272,4012,0.0002518916200517533
558,4012,0.0002518916200517533
2149,4012,0.0002518916200517533
1919,4011,0.00025182883550039446
1262,4010,0.0002517660509490356
1814,4010,0.0002517660509490356
1448,4009,0.00025170326639767674
341,4009,0.00025170326639767674
1695,4008,0.00025164048184631786
1710,4007,0.000251577697294959
1734,4006,0.00025151491274360015
1748,4005,0.00025145212819224126
1810,4004,0.00025138934364088243
1930,4003,0.00025132655908952355
126,4001,0.00025120098998680584
278,4001,0.00025120098998680584
651,4000,0.00025113820543544695
3,3999,0.0002510754208840881
254,3997,0.00025094985178137036
1981,3996,0.00025088706723001153
231,3995,0.00025082428267865264
1104,3995,0.00025082428267865264
1883,3995,0.00025082428267865264
1178,3995,0.00025082428267865264
225,3994,0.0002507614981272938
715,3993,0.00025069871357593493
1862,3993,0.00025069871357593493
2184,3993,0.00025069871357593493
1789,3991,0.0002505731444732172
803,3991,0.0002505731444732172
411,3990,0.00025051035992185833
255,3990,0.00025051035992185833
1445,3987,0.00025032200626778174
698,3986,0.0002502592217164229
729,3986,0.0002502592217164229
613,3986,0.0002502592217164229
6,3984,0.0002501336526137052
867,3981,0.0002499452989596286
1205,3981,0.0002499452989596286
2030,3980,0.0002498825144082697
2112,3979,0.0002498197298569109
2250,3979,0.0002498197298569109
1647,3978,0.000249756945305552
841,3978,0.000249756945305552
482,3977,0.0002496941607541931
539,3976,0.0002496313762028343
1899,3976,0.0002496313762028343
2351,3974,0.0002495058071001166
1131,3971,0.00024931745344604
1614,3971,0.00024931745344604
1551,3971,0.00024931745344604
1163,3969,0.00024919188434332227
2301,3968,0.0002491290997919634
489,3966,0.00024900353068924567
1851,3965,0.0002489407461378868
409,3964,0.00024887796158652796
1431,3964,0.00024887796158652796
1580,3963,0.00024881517703516907
2255,3961,0.00024868960793245136
550,3956,0.00024837568517565705
1401,3954,0.00024825011607293934
1728,3951,0.00024806176241886274
9,3951,0.00024806176241886274
754,3948,0.00024787340876478614
1567,3945,0.00024768505511070955
1114,3943,0.00024755948600799183
2238,3941,0.0002474339169052741
1105,3941,0.0002474339169052741
1416,3936,0.0002471199941484798
2358,3934,0.0002469944250457621
178,3933,0.0002469316404944032
1623,3932,0.0002468688559430444
197,3932,0.0002468688559430444
265,3929,0.0002466805022889678
791,3927,0.0002465549331862501
1159,3926,0.0002464921486348912
363,3923,0.0002463037949808146
1293,3922,0.00024624101042945576
2098,3921,0.0002461782258780969
534,3920,0.00024611544132673805
439,3920,0.00024611544132673805
2175,3919,0.00024605265677537917
642,3919,0.00024605265677537917
2191,3919,0.00024605265677537917
714,3918,0.0002459898722240203
2289,3917,0.00024592708767266145
1694,3916,0.00024586430312130257
1011,3916,0.00024586430312130257
454,3915,0.00024580151856994374
286,3915,0.00024580151856994374
545,3913,0.000245675949467226
589,3912,0.00024561316491586714
1212,3912,0.00024561316491586714
2106,3912,0.00024561316491586714
390,3911,0.00024555038036450826
1186,3911,0.00024555038036450826
1167,3910,0.00024548759581314943
524,3910,0.00024548759581314943
583,3909,0.00024542481126179055
2190,3909,0.00024542481126179055
1865,3908,0.00024536202671043166
1136,3905,0.0002451736730563551
1092,3904,0.00024511088850499624
2127,3903,0.00024504810395363735
1169,3900,0.0002448597502995608
2047,3898,0.00024473418119684304
2148,3898,0.00024473418119684304
622,3897,0.0002446713966454842
1816,3894,0.0002444830429914076
241,3893,0.00024442025844004873
1068,3893,0.00024442025844004873
1779,3893,0.00024442025844004873
1671,3892,0.0002443574738886899
266,3892,0.0002443574738886899
526,3892,0.0002443574738886899
643,3892,0.0002443574738886899
2110,3891,0.000244294689337331
325,3889,0.0002441691202346133
2279,3889,0.0002441691202346133
238,3884,0.000243855197477819
2052,3883,0.00024379241292646014
2043,3882,0.00024372962837510128
2096,3881,0.00024366684382374243
1613,3880,0.00024360405927238354
1683,3878,0.00024347849016966583
1638,3878,0.00024347849016966583
805,3877,0.00024341570561830698
106,3877,0.00024341570561830698
1124,3872,0.00024310178286151267
1224,3871,0.0002430389983101538
2102,3870,0.00024297621375879493
432,3869,0.00024291342920743607
738,3868,0.0002428506446560772
634,3867,0.00024278786010471836
449,3867,0.00024278786010471836
1572,3858,0.0002422227991424886
1917,3857,0.00024216001459112974
705,3856,0.00024209723003977088
991,3856,0.00024209723003977088
688,3854,0.00024197166093705314
168,3854,0.00024197166093705314
899,3854,0.00024197166093705314
2177,3853,0.00024190887638569428
179,3853,0.00024190887638569428
1274,3852,0.00024184609183433543
517,3850,0.0002417205227316177
154,3850,0.0002417205227316177
2033,3850,0.0002417205227316177
1785,3850,0.0002417205227316177
2225,3850,0.0002417205227316177
699,3849,0.00024165773818025883
512,3847,0.00024153216907754112
1732,3847,0.00024153216907754112
2142,3846,0.00024146938452618226
340,3845,0.0002414065999748234
1887,3844,0.00024134381542346455
2170,3841,0.00024115546176938795
338,3840,0.0002410926772180291
1641,3840,0.0002410926772180291
2176,3839,0.00024102989266667024
457,3836,0.00024084153901259364
188,3835,0.00024077875446123478
694,3835,0.00024077875446123478
2124,3834,0.00024071596990987593
1616,3832,0.0002405904008071582
421,3831,0.00024052761625579933
598,3829,0.00024040204715308162
369,3829,0.00024040204715308162
1827,3826,0.00024021369349900502
1752,3825,0.00024015090894764616
1704,3825,0.00024015090894764616
2397,3823,0.00024002533984492842
205,3822,0.00023996255529356957
1718,3822,0.00023996255529356957
1750,3822,0.00023996255529356957
1958,3821,0.0002398997707422107
1742,3819,0.000239774201639493
152,3819,0.000239774201639493
283,3817,0.00023964863253677526
1402,3817,0.00023964863253677526
1729,3817,0.00023964863253677526
2051,3816,0.0002395858479854164
2421,3814,0.0002394602788826987
2307,3814,0.0002394602788826987
2201,3813,0.00023939749433133983
2232,3812,0.00023933470977998095
725,3809,0.00023914635612590438
778,3809,0.00023914635612590438
2299,3809,0.00023914635612590438
1156,3806,0.00023895800247182778
2128,3805,0.00023889521792046892
1460,3803,0.0002387696488177512
418,3802,0.00023870686426639233
645,3802,0.00023870686426639233
1837,3800,0.00023858129516367461
1272,3799,0.00023851851061231576
458,3798,0.0002384557260609569
2035,3796,0.00023833015695823916
1772,3795,0.0002382673724068803
1422,3794,0.00023820458785552145
1523,3792,0.00023807901875280373
259,3791,0.00023801623420144485
2403,3791,0.00023801623420144485
1730,3788,0.00023782788054736828
868,3787,0.00023776509599600942
1297,3787,0.00023776509599600942
1391,3784,0.00023757674234193283
2425,3783,0.00023751395779057397
1406,3783,0.00023751395779057397
1907,3780,0.00023732560413649737
1712,3779,0.00023726281958513852
1480,3777,0.0002371372504824208
588,3777,0.0002371372504824208
2400,3776,0.00023707446593106192
780,3773,0.00023688611227698535
40,3772,0.0002368233277256265
1125,3771,0.00023676054317426764
420,3771,0.00023676054317426764
12,3771,0.00023676054317426764
256,3768,0.00023657218952019104
2390,3766,0.00023644662041747333
1027,3766,0.00023644662041747333
1969,3765,0.00023638383586611445
386,3765,0.00023638383586611445
184,3764,0.0002363210513147556
223,3763,0.00023625826676339673
446,3761,0.00023613269766067902
2160,3760,0.00023606991310932014
2378,3760,0.00023606991310932014
1126,3760,0.00023606991310932014
1579,3758,0.00023594434400660242
2084,3756,0.0002358187749038847
2216,3755,0.00023575599035252583
1002,3754,0.00023569320580116697
864,3753,0.0002356304212498081
2324,3750,0.00023544206759573154
2025,3750,0.00023544206759573154
2054,3749,0.00023537928304437266
869,3749,0.00023537928304437266
1351,3749,0.00023537928304437266
268,3747,0.00023525371394165495
1675,3747,0.00023525371394165495
415,3745,0.00023512814483893723
264,3744,0.00023506536028757835
1583,3743,0.0002350025757362195
744,3743,0.0002350025757362195
1206,3739,0.00023475143753078404
1179,3739,0.00023475143753078404
33,3739,0.00023475143753078404
1818,3738,0.00023468865297942518
854,3737,0.00023462586842806633
2070,3736,0.00023456308387670747
376,3736,0.00023456308387670747
904,3736,0.00023456308387670747
1302,3734,0.00023443751477398973
2029,3734,0.00023443751477398973
942,3730,0.0002341863765685543
2281,3730,0.0002341863765685543
1822,3729,0.00023412359201719542
1967,3728,0.00023406080746583656
1373,3728,0.00023406080746583656
692,3727,0.0002339980229144777
584,3727,0.0002339980229144777
3427,3726,0.00023393523836311885
1753,3726,0.00023393523836311885
282,3725,0.00023387245381176
1723,3725,0.00023387245381176
394,3724,0.00023380966926040114
845,3724,0.00023380966926040114
165,3723,0.00023374688470904225
2234,3721,0.00023362131560632454
107,3719,0.00023349574650360683
1241,3719,0.00023349574650360683
402,3719,0.00023349574650360683
2342,3718,0.00023343296195224794
1890,3717,0.0002333701774008891
2211,3717,0.0002333701774008891
2360,3717,0.0002333701774008891
2399,3713,0.00023311903919545363
2330,3712,0.00023305625464409478
2118,3712,0.00023305625464409478
1861,3711,0.00023299347009273592
2022,3710,0.00023293068554137706
1661,3710,0.00023293068554137706
300,3709,0.0002328679009900182
3472,3708,0.00023280511643865932
2199,3706,0.0002326795473359416
1590,3704,0.0002325539782332239
1100,3704,0.0002325539782332239
894,3704,0.0002325539782332239
337,3703,0.00023249119368186501
851,3702,0.00023242840913050616
2273,3702,0.00023242840913050616
2267,3702,0.00023242840913050616
1992,3699,0.0002322400554764296
230,3699,0.0002322400554764296
1189,3698,0.00023217727092507073
2115,3698,0.00023217727092507073
2153,3698,0.00023217727092507073
790,3696,0.000232051701822353
1901,3695,0.00023198891727099413
2026,3695,0.00023198891727099413
2107,3695,0.00023198891727099413
1069,3693,0.00023186334816827642
321,3692,0.00023180056361691754
2323,3692,0.00023180056361691754
413,3691,0.00023173777906555868
133,3691,0.00023173777906555868
716,3688,0.0002315494254114821
1910,3687,0.00023148664086012323
2206,3683,0.0002312355026546878
2198,3683,0.0002312355026546878
1690,3683,0.0002312355026546878
802,3683,0.0002312355026546878
2140,3683,0.0002312355026546878
603,3683,0.0002312355026546878
819,3680,0.0002310471490006112
21,3679,0.00023098436444925235
535,3679,0.00023098436444925235
553,3678,0.0002309215798978935
1295,3678,0.0002309215798978935
510,3678,0.0002309215798978935
1766,3677,0.00023085879534653464
1510,3676,0.00023079601079517575
1418,3675,0.0002307332262438169
51,3673,0.00023060765714109918
2068,3672,0.00023054487258974033
2077,3672,0.00023054487258974033
493,3672,0.00023054487258974033
1162,3672,0.00023054487258974033
2073,3671,0.00023048208803838144
280,3671,0.00023048208803838144
1139,3670,0.00023041930348702259
1784,3670,0.00023041930348702259
660,3667,0.00023023094983294602
2339,3667,0.00023023094983294602
2388,3664,0.00023004259617886942
146,3663,0.00022997981162751056
571,3661,0.00022985424252479282
499,3660,0.00022979145797343397
2387,3659,0.0002297286734220751
683,3659,0.0002297286734220751
159,3657,0.0002296031043193574
1902,3657,0.0002296031043193574
360,3656,0.0002295403197679985
244,3656,0.0002295403197679985
1991,3655,0.00022947753521663966
2183,3654,0.0002294147506652808
2363,3654,0.0002294147506652808
5102,3652,0.00022928918156256309
541,3652,0.00022928918156256309
1820,3652,0.00022928918156256309
1237,3651,0.00022922639701120423
67,3650,0.00022916361245984535
382,3650,0.00022916361245984535
1765,3649,0.0002291008279084865
1933,3649,0.0002291008279084865
2373,3648,0.00022903804335712763
825,3647,0.00022897525880576878
1252,3647,0.00022897525880576878
2212,3646,0.00022891247425440992
444,3646,0.00022891247425440992
839,3646,0.00022891247425440992
1,3646,0.00022891247425440992
2334,3645,0.00022884968970305104
1354,3644,0.00022878690515169218
292,3643,0.00022872412060033332
3406,3643,0.00022872412060033332
1469,3642,0.00022866133604897447
224,3641,0.0002285985514976156
44,3640,0.00022853576694625673
1715,3639,0.00022847298239489787
1688,3638,0.000228410197843539
1740,3638,0.000228410197843539
1795,3636,0.0002282846287408213
2172,3636,0.0002282846287408213
1866,3635,0.00022822184418946242
140,3635,0.00022822184418946242
102,3635,0.00022822184418946242
372,3634,0.00022815905963810356
1109,3633,0.0002280962750867447
1170,3632,0.00022803349053538585
2062,3632,0.00022803349053538585
170,3632,0.00022803349053538585
1852,3631,0.000227970705984027
1674,3631,0.000227970705984027
1305,3630,0.00022790792143266813
1649,3629,0.00022784513688130925
856,3629,0.00022784513688130925
1874,3628,0.0002277823523299504
2174,3628,0.0002277823523299504
2314,3628,0.0002277823523299504
441,3627,0.00022771956777859154
2039,3626,0.00022765678322723268
2305,3625,0.00022759399867587382
450,3625,0.00022759399867587382
1897,3624,0.00022753121412451494
1462,3623,0.00022746842957315608
1527,3622,0.00022740564502179723
1794,3622,0.00022740564502179723
543,3621,0.00022734286047043837
2506,3620,0.00022728007591907951
1935,3619,0.00022721729136772063
1764,3617,0.00022709172226500292
1522,3616,0.00022702893771364406
1646,3614,0.00022690336861092632
397,3613,0.00022684058405956746
1056,3612,0.0002267777995082086
2249,3611,0.00022671501495684975
638,3611,0.00022671501495684975
1949,3611,0.00022671501495684975
1870,3610,0.0002266522304054909
547,3609,0.000226589445854132
1081,3605,0.00022633830764869658
567,3605,0.00022633830764869658
1113,3604,0.00022627552309733773
1404,3603,0.00022621273854597884
2121,3602,0.00022614995399462
246,3601,0.00022608716944326113
37,3601,0.00022608716944326113
1218,3600,0.00022602438489190227
2356,3600,0.00022602438489190227
2284,3599,0.00022596160034054342
2245,3599,0.00022596160034054342
2023,3599,0.00022596160034054342
733,3599,0.00022596160034054342
2113,3599,0.00022596160034054342
1141,3598,0.00022589881578918453
1626,3598,0.00022589881578918453
2040,3597,0.00022583603123782568
384,3596,0.00022577324668646682
101,3596,0.00022577324668646682
38,3594,0.0002256476775837491
704,3594,0.0002256476775837491
473,3593,0.00022558489303239022
808,3593,0.00022558489303239022
1409,3592,0.00022552210848103137
2423,3592,0.00022552210848103137
743,3592,0.00022552210848103137
2103,3592,0.00022552210848103137
897,3591,0.0002254593239296725
1553,3591,0.0002254593239296725
822,3591,0.0002254593239296725
1656,3590,0.00022539653937831366
2298,3590,0.00022539653937831366
1942,3590,0.00022539653937831366
2377,3588,0.00022527097027559591
2005,3586,0.0002251454011728782
1280,3586,0.0002251454011728782
2064,3586,0.0002251454011728782
200,3585,0.00022508261662151935
849,3584,0.0002250198320701605
1962,3584,0.0002250198320701605
2343,3583,0.00022495704751880163
1946,3582,0.00022489426296744275
2014,3582,0.00022489426296744275
2037,3581,0.0002248314784160839
2260,3580,0.00022476869386472504
3474,3580,0.00022476869386472504
2371,3580,0.00022476869386472504
2346,3580,0.00022476869386472504
383,3579,0.00022470590931336618
530,3579,0.00022470590931336618
2088,3579,0.00022470590931336618
2433,3578,0.00022464312476200732
45,3577,0.00022458034021064844
1979,3576,0.00022451755565928958
1882,3576,0.00022451755565928958
2470,3575,0.00022445477110793073
1931,3573,0.000224329202005213
2262,3573,0.000224329202005213
1415,3571,0.00022420363290249527
1775,3570,0.00022414084835113642
1640,3570,0.00022414084835113642
3483,3568,0.0002240152792484187
717,3568,0.0002240152792484187
2418,3567,0.00022395249469705982
427,3566,0.00022388971014570096
1637,3566,0.00022388971014570096
36,3566,0.00022388971014570096
2297,3564,0.00022376414104298325
2161,3563,0.0002237013564916244
1612,3562,0.0002236385719402655
1176,3562,0.0002236385719402655
2193,3562,0.0002236385719402655
1828,3562,0.0002236385719402655
405,3561,0.00022357578738890665
857,3559,0.00022345021828618894
355,3558,0.00022338743373483008
1771,3557,0.00022332464918347123
1490,3556,0.00022326186463211234
1722,3556,0.00022326186463211234
2180,3555,0.00022319908008075349
2032,3554,0.00022313629552939463
1233,3554,0.00022313629552939463
1669,3553,0.00022307351097803577
484,3553,0.00022307351097803577
2079,3553,0.00022307351097803577
2109,3552,0.00022301072642667692
1270,3549,0.00022282237277260032
1944,3549,0.00022282237277260032
2252,3548,0.00022275958822124146
693,3547,0.0002226968036698826
1978,3547,0.0002226968036698826
1236,3547,0.0002226968036698826
774,3545,0.00022257123456716487
1841,3545,0.00022257123456716487
1243,3545,0.00022257123456716487
2355,3543,0.00022244566546444715
233,3543,0.00022244566546444715
1352,3541,0.0002223200963617294
3463,3540,0.00022225731181037056
1492,3540,0.00022225731181037056
1229,3540,0.00022225731181037056
1128,3538,0.00022213174270765284
1636,3537,0.000222068958156294
2050,3537,0.000222068958156294
1908,3536,0.00022200617360493513
846,3534,0.0002218806045022174
1257,3534,0.0002218806045022174
472,3534,0.0002218806045022174
1326,3532,0.00022175503539949968
952,3531,0.00022169225084814082
1360,3531,0.00022169225084814082
1478,3530,0.00022162946629678194
1886,3529,0.00022156668174542308
3409,3529,0.00022156668174542308
2256,3529,0.00022156668174542308
1633,3528,0.00022150389719406422
2419,3528,0.00022150389719406422
627,3528,0.00022150389719406422
1709,3524,0.00022125275898862877
811,3522,0.00022112718988591106
1098,3522,0.00022112718988591106
2321,3521,0.0002210644053345522
993,3518,0.0002208760516804756
1094,3518,0.0002208760516804756
2294,3517,0.00022081326712911675
2338,3517,0.00022081326712911675
1095,3515,0.000220687698026399
2465,3514,0.00022062491347504015
1485,3514,0.00022062491347504015
1221,3512,0.00022049934437232244
1860,3512,0.00022049934437232244
2380,3512,0.00022049934437232244
2169,3507,0.00022018542161552813
2027,3507,0.00022018542161552813
2300,3506,0.00022012263706416927
2076,3506,0.00022012263706416927
1972,3505,0.00022005985251281041
497,3503,0.00021993428341009267
2087,3503,0.00021993428341009267
2291,3501,0.00021980871430737496
1878,3500,0.0002197459297560161
685,3500,0.0002197459297560161
2337,3498,0.00021962036065329836
2090,3498,0.00021962036065329836
1719,3496,0.00021949479155058065
177,3495,0.0002194320069992218
1871,3495,0.0002194320069992218
2204,3494,0.0002193692224478629
132,3493,0.00021930643789650405
1793,3493,0.00021930643789650405
240,3493,0.00021930643789650405
428,3492,0.0002192436533451452
121,3492,0.0002192436533451452
1164,3491,0.00021918086879378634
1463,3489,0.0002190552996910686
1778,3489,0.0002190552996910686
1127,3489,0.0002190552996910686
985,3489,0.0002190552996910686
2082,3488,0.00021899251513970975
1853,3488,0.00021899251513970975
398,3487,0.0002189297305883509
1700,3485,0.00021880416148563318
1254,3483,0.00021867859238291544
1798,3483,0.00021867859238291544
1877,3482,0.00021861580783155658
3413,3481,0.00021855302328019772
800,3481,0.00021855302328019772
1697,3479,0.00021842745417748
222,3479,0.00021842745417748
2398,3478,0.00021836466962612113
414,3478,0.00021836466962612113
