fl_date,mkt_unique_carrier,branded_code_share,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,origin_city_name,dest_airport_id,dest,dest_city_name,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,dup,crs_elapsed_time,actual_elapsed_time,air_time,flights,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,first_dep_time,total_add_gtime,longest_add_gtime,no_name
2018-10-03,UA,UA_CODESHARE,UA,4831,ZW,N423AW,4831,11721,FNT,"Flint, MI",13930,ORD,"Chicago, IL",655,643,-12,22,705,651,7,703,658,-5,0,,0,N,68,75,46,1,223,,,,,,,,,
2019-12-01,AS,AS_CODESHARE,AS,3455,OO,N194SY,3455,10849,BZN,"Bozeman, MT",14747,SEA,"Seattle, WA",1325,1320,-5,11,1331,1359,8,1434,1407,-27,0,,0,N,129,107,88,1,543,,,,,,,,,
2019-05-03,UA,UA_CODESHARE,UA,3496,YX,N739YX,3496,11292,DEN,"Denver, CO",14457,RAP,"Rapid City, SD",750,744,-6,20,804,850,5,909,855,-14,0,,0,N,79,71,46,1,300,,,,,,,,,
2018-08-04,UA,UA,UA,2037,UA,N64844,2037,11618,EWR,"Newark, NJ",12266,IAH,"Houston, TX",605,619,14,12,631,835,7,831,842,11,0,,0,N,206,203,184,1,1400,,,,,,,,,
2019-11-14,DL,DL,DL,2806,DL,N373NW,2806,11298,DFW,"Dallas/Fort Worth, TX",12892,LAX,"Los Angeles, CA",1535,1536,1,12,1548,1634,16,1656,1650,-6,0,,0,N,201,194,166,1,1235,,,,,,,,,
2018-09-08,AA,AA_CODESHARE,AA,3496,MQ,N932AE,3496,11298,DFW,"Dallas/Fort Worth, TX",10728,BPT,"Beaumont/Port Arthur, TX",1040,1037,-3,27,1104,1201,3,1158,1204,6,0,,0,N,78,87,57,1,270,,,,,,,,,
2018-06-06,DL,DL_CODESHARE,DL,6235,G7,N186GJ,6235,13487,MSP,"Minneapolis, MN",12266,IAH,"Houston, TX",1945,1941,-4,20,2001,2238,6,2251,2244,-7,0,,0,N,186,183,157,1,1034,,,,,,,,,
2018-07-23,NK,NK,NK,906,NK,N657NK,906,13796,OAK,"Oakland, CA",12266,IAH,"Houston, TX",1225,1224,-1,9,1233,1759,12,1820,1811,-9,0,,0,N,235,227,206,1,1628,,,,,,,,,
2018-02-05,WN,WN,WN,529,WN,N426WN,529,10529,BDL,"Hartford, CT",10821,BWI,"Baltimore, MD",1655,1650,-5,5,1655,1752,3,1815,1755,-20,0,,0,N,80,65,57,1,283,,,,,,,,,
2019-10-11,WN,WN,WN,2451,WN,N8314L,2451,13495,MSY,"New Orleans, LA",10821,BWI,"Baltimore, MD",1755,1802,7,10,1812,2118,4,2120,2122,2,0,,0,N,145,140,126,1,998,,,,,,,,,
2018-04-21,AA,AA,AA,1194,AA,N150NN,1194,12892,LAX,"Los Angeles, CA",13303,MIA,"Miami, FL",1310,1307,-3,14,1321,2033,10,2112,2043,-29,0,,0,N,302,276,252,1,2342,,,,,,,,,
2018-04-04,DL,DL,DL,922,DL,N849DN,922,14843,SJU,"San Juan, PR",10397,ATL,"Atlanta, GA",700,657,-3,11,708,1033,9,1059,1042,-17,0,,0,N,239,225,205,1,1547,,,,,,,,,
2019-10-09,AA,AA,AA,1396,AA,N70020,1396,13303,MIA,"Miami, FL",10423,AUS,"Austin, TX",2040,2049,9,14,2103,2240,5,2238,2245,7,0,,0,N,178,176,157,1,1103,,,,,,,,,
2019-02-14,AA,AA,AA,2498,AA,N150NN,2498,13930,ORD,"Chicago, IL",13303,MIA,"Miami, FL",633,625,-8,10,635,1001,6,1046,1007,-39,0,,0,N,193,162,146,1,1197,,,,,,,,,
2019-08-06,WN,WN,WN,175,WN,N8504G,175,13232,MDW,"Chicago, IL",14100,PHL,"Philadelphia, PA",1535,1658,83,18,1716,1955,6,1840,2001,81,0,,0,N,125,123,99,1,668,0,0,81,0,0,,,,
2018-01-03,AA,AA_CODESHARE,AA,3684,MQ,N227NN,3684,15919,XNA,"Fayetteville, AR",11298,DFW,"Dallas/Fort Worth, TX",1635,1726,51,9,1735,1822,23,1758,1845,47,0,,0,N,83,79,47,1,280,3,0,0,0,44,,,,
2018-10-23,AA,AA_CODESHARE,AA,5464,OH,N220PS,5464,15412,TYS,"Knoxville, TN",14100,PHL,"Philadelphia, PA",1533,1518,-15,11,1529,1705,5,1725,1710,-15,0,,0,N,112,112,96,1,554,,,,,,,,,
2018-03-03,G4,G4,G4,777,G4,415NV,777,11973,GPT,"Gulfport/Biloxi, MS",14761,SFB,"Sanford, FL",1525,1525,0,13,1538,1740,5,1755,1745,-10,0,,0,N,90,80,62,1,485,,,,,,,,,
2018-09-08,UA,UA_CODESHARE,UA,3830,ZW,N471ZW,3830,11995,GSO,"Greensboro/High Point, NC",13930,ORD,"Chicago, IL",745,801,16,16,817,855,14,850,909,19,0,,0,N,125,128,98,1,589,16,0,3,0,0,,,,
2018-07-04,WN,WN,WN,1785,WN,N7729A,1785,12953,LGA,"New York, NY",13198,MCI,"Kansas City, MO",1505,1500,-5,122,1702,1830,3,1720,1833,73,0,,0,N,195,273,148,1,1107,0,0,73,0,0,,,,
2019-07-08,DL,DL,DL,1564,DL,N377NW,1564,10397,ATL,"Atlanta, GA",14492,RDU,"Raleigh/Durham, NC",1259,1254,-5,14,1308,1412,6,1426,1418,-8,0,,0,N,87,84,64,1,356,,,,,,,,,
2018-04-03,AA,AA,AA,1773,AA,N556UW,1773,11057,CLT,"Charlotte, NC",12892,LAX,"Los Angeles, CA",1615,1753,98,15,1808,2031,4,1848,2035,107,0,,0,N,333,342,323,1,2125,98,0,9,0,0,1628.0,63,63,
2018-10-14,WN,WN,WN,3502,WN,N734SA,3502,14893,SMF,"Sacramento, CA",11292,DEN,"Denver, CO",1315,1311,-4,7,1318,1607,8,1630,1615,-15,0,,0,N,135,124,109,1,909,,,,,,,,,
2018-05-16,HA,HA,HA,147,HA,N489HA,147,12758,KOA,"Kona, HI",12173,HNL,"Honolulu, HI",1510,1512,2,10,1522,1551,7,1558,1558,0,0,,0,N,48,46,29,1,163,,,,,,,,,
2018-07-06,UA,UA,UA,677,UA,N35236,677,11292,DEN,"Denver, CO",10397,ATL,"Atlanta, GA",1735,1851,76,19,1910,2333,8,2240,2341,61,0,,0,N,185,170,143,1,1199,2,0,0,0,59,,,,
2018-06-13,DL,DL_CODESHARE,DL,7416,OO,N936EV,7416,13487,MSP,"Minneapolis, MN",14520,RHI,"Rhinelander, WI",1420,1417,-3,13,1430,1507,6,1524,1513,-11,0,,0,N,64,56,37,1,190,,,,,,,,,
2019-06-23,UA,UA,UA,373,UA,N487UA,373,13930,ORD,"Chicago, IL",14107,PHX,"Phoenix, AZ",1305,1306,1,32,1338,1454,7,1455,1501,6,0,,0,N,230,235,196,1,1440,,,,,,,,,
2018-11-19,DL,DL,DL,447,DL,N355NB,447,12264,IAD,"Washington, DC",14747,SEA,"Seattle, WA",724,722,-2,10,732,954,12,1022,1006,-16,0,,0,N,358,344,322,1,2306,,,,,,,,,
2018-02-02,AA,AA,AA,2321,AA,N926NN,2321,11618,EWR,"Newark, NJ",11298,DFW,"Dallas/Fort Worth, TX",620,617,-3,11,628,903,17,930,920,-10,0,,0,N,250,243,215,1,1372,,,,,,,,,
2019-05-07,AA,AA,AA,2754,AA,N813AN,2754,13930,ORD,"Chicago, IL",11298,DFW,"Dallas/Fort Worth, TX",1322,1320,-2,17,1337,1531,14,1551,1545,-6,0,,0,N,149,145,114,1,801,,,,,,,,,
2018-03-30,AA,AA_CODESHARE,AA,3815,MQ,N907AE,3815,12953,LGA,"New York, NY",14122,PIT,"Pittsburgh, PA",1140,1158,18,48,1246,1348,8,1329,1356,27,0,,0,N,109,118,62,1,335,10,0,9,0,8,,,,
2018-01-23,UA,UA_CODESHARE,UA,3669,YX,N645RW,3669,13487,MSP,"Minneapolis, MN",13930,ORD,"Chicago, IL",950,959,9,29,1028,1132,7,1120,1139,19,0,,0,N,90,100,64,1,334,0,0,10,0,9,,,,
2018-09-20,AS,AS_CODESHARE,AS,3399,OO,N187SY,3399,14679,SAN,"San Diego, CA",14831,SJC,"San Jose, CA",1153,1144,-9,15,1159,1258,5,1317,1303,-14,0,,0,N,84,79,59,1,417,,,,,,,,,
2019-06-21,WN,WN,WN,188,WN,N962WN,188,14771,SFO,"San Francisco, CA",13891,ONT,"Ontario, CA",1740,1803,23,13,1816,1911,3,1905,1914,9,0,,0,N,85,71,55,1,363,,,,,,,,,
2018-09-10,DL,DL,DL,1919,DL,N377NW,1919,12953,LGA,"New York, NY",13487,MSP,"Minneapolis, MN",600,554,-6,21,615,735,3,754,738,-16,0,,0,N,174,164,140,1,1020,,,,,,,,,
2018-11-10,AA,AA_CODESHARE,AA,6076,CP,N218NN,6076,13851,OKC,"Oklahoma City, OK",12892,LAX,"Los Angeles, CA",1635,1625,-10,11,1636,1732,6,1759,1738,-21,0,,0,N,204,193,176,1,1187,,,,,,,,,
2019-04-05,DL,DL_CODESHARE,DL,3559,OO,N936EV,3559,11775,FSD,"Sioux Falls, SD",13487,MSP,"Minneapolis, MN",1426,1424,-2,21,1445,1518,10,1532,1528,-4,0,,0,N,66,64,33,1,196,,,,,,,,,
2018-10-15,AA,AA_CODESHARE,AA,3139,OO,N706SK,3139,11638,FAT,"Fresno, CA",12892,LAX,"Los Angeles, CA",1219,1355,96,13,1408,1448,9,1330,1457,87,0,,0,N,71,62,40,1,209,5,0,0,0,82,,,,
2019-12-31,AA,AA_CODESHARE,AA,5811,YV,N912FJ,5811,13367,MLI,"Moline, IL",11298,DFW,"Dallas/Fort Worth, TX",730,745,15,32,817,1004,5,1006,1009,3,0,,0,N,156,144,107,1,691,,,,,,,,,
2018-04-19,DL,DL,DL,1095,DL,N978AT,1095,11057,CLT,"Charlotte, NC",10397,ATL,"Atlanta, GA",1310,1319,9,27,1346,1428,11,1427,1439,12,0,,0,N,77,80,42,1,226,,,,,,,,,
2018-07-23,AA,AA_CODESHARE,AA,5528,OH,N516AE,5528,10599,BHM,"Birmingham, AL",11278,DCA,"Washington, DC",1015,,,,,,,1313,,,1,B,0,N,118,,,1,653,,,,,,,,,
2018-08-21,DL,DL_CODESHARE,DL,5143,9E,N915XJ,5143,11995,GSO,"Greensboro/High Point, NC",12953,LGA,"New York, NY",600,551,-9,16,607,710,8,740,718,-22,0,,0,N,100,87,63,1,461,,,,,,,,,
2019-09-12,UA,UA_CODESHARE,UA,3525,YX,N865RW,3525,11278,DCA,"Washington, DC",12266,IAH,"Houston, TX",1805,1838,33,41,1919,2053,6,2036,2059,23,0,,0,N,211,201,154,1,1208,11,0,0,0,12,,,,
2018-05-12,UA,UA_CODESHARE,UA,3820,ZW,N429AW,3820,12264,IAD,"Washington, DC",11996,GSP,"Greer, SC",1705,1733,28,21,1754,1853,5,1840,1858,18,0,,0,N,95,85,59,1,384,18,0,0,0,0,,,,
2018-07-27,DL,DL,DL,95,DL,N884DN,95,10397,ATL,"Atlanta, GA",11433,DTW,"Detroit, MI",826,828,2,18,846,1009,7,1027,1016,-11,0,,0,N,121,108,83,1,594,,,,,,,,,
2019-05-22,F9,F9,F9,455,F9,N301FR,455,12264,IAD,"Washington, DC",11292,DEN,"Denver, CO",2124,2145,21,13,2158,2329,13,2320,2342,22,0,,0,N,236,237,211,1,1452,0,0,1,0,21,,,,
2018-04-22,UA,UA,UA,543,UA,N33103,543,11618,EWR,"Newark, NJ",13204,MCO,"Orlando, FL",1000,945,-15,21,1006,1220,12,1242,1232,-10,0,,0,N,162,167,134,1,937,,,,,,,,,
2019-10-26,AA,AA,AA,611,AA,N853NN,611,15304,TPA,"Tampa, FL",11057,CLT,"Charlotte, NC",1024,1022,-2,12,1034,1152,13,1210,1205,-5,0,,0,N,106,103,78,1,507,,,,,,,,,
2018-12-19,B6,B6,B6,619,B6,N992JB,619,10721,BOS,"Boston, MA",14679,SAN,"San Diego, CA",938,929,-9,25,954,1229,22,1309,1251,-18,0,,0,N,391,382,335,1,2588,,,,,,,,,
2019-10-10,DL,DL,DL,1737,DL,N832DN,1737,11433,DTW,"Detroit, MI",10821,BWI,"Baltimore, MD",705,702,-3,14,716,823,9,840,832,-8,0,,0,N,95,90,67,1,409,,,,,,,,,
2019-06-26,WN,WN,WN,2482,WN,N8698B,2482,14107,PHX,"Phoenix, AZ",13198,MCI,"Kansas City, MO",700,656,-4,12,708,1109,4,1125,1113,-12,0,,0,N,145,137,121,1,1044,,,,,,,,,
2018-06-27,AA,AA,AA,1084,AA,N9628W,1084,11298,DFW,"Dallas/Fort Worth, TX",12278,ICT,"Wichita, KS",1845,1951,66,9,2000,2055,4,2005,2059,54,0,,0,N,80,68,55,1,328,10,0,0,0,44,,,,
2018-04-22,AA,AA_CODESHARE,AA,4666,YX,N103HQ,4666,14100,PHL,"Philadelphia, PA",13296,MHT,"Manchester, NH",1100,1058,-2,34,1132,1225,5,1227,1230,3,0,,0,N,87,92,53,1,289,,,,,,,,,
2019-12-30,AA,AA,AA,2059,AA,N700UW,2059,10721,BOS,"Boston, MA",11057,CLT,"Charlotte, NC",505,503,-2,20,523,725,19,750,744,-6,0,,0,N,165,161,122,1,728,,,,,,,,,
2019-11-05,WN,WN,WN,8,WN,N940WN,8,12191,HOU,"Houston, TX",11259,DAL,"Dallas, TX",800,757,-3,7,804,844,17,910,901,-9,0,,0,N,70,64,40,1,239,,,,,,,,,
2019-11-29,DL,DL,DL,996,DL,N347NW,996,11973,GPT,"Gulfport/Biloxi, MS",10397,ATL,"Atlanta, GA",600,558,-2,10,608,801,8,817,809,-8,0,,0,N,77,71,53,1,352,,,,,,,,,
2018-12-22,WN,WN,WN,3794,WN,N937WN,3794,13204,MCO,"Orlando, FL",10599,BHM,"Birmingham, AL",740,739,-1,14,753,811,3,815,814,-1,0,,0,N,95,95,78,1,479,,,,,,,,,
2019-06-23,DL,DL_CODESHARE,DL,5745,CP,N607CZ,5745,12892,LAX,"Los Angeles, CA",14831,SJC,"San Jose, CA",600,556,-4,20,616,705,3,719,708,-11,0,,0,N,79,72,49,1,308,,,,,,,,,
2018-09-29,B6,B6,B6,102,B6,N317JB,102,12478,JFK,"New York, NY",10792,BUF,"Buffalo, NY",1850,1834,-16,17,1851,1948,4,2027,1952,-35,0,,0,N,97,78,57,1,301,,,,,,,,,
2019-06-07,UA,UA,UA,1647,UA,N69840,1647,12889,LAS,"Las Vegas, NV",14771,SFO,"San Francisco, CA",1135,1128,-7,11,1139,1245,23,1322,1308,-14,0,,0,N,107,100,66,1,414,,,,,,,,,
2019-10-10,AA,AA_CODESHARE,AA,3892,MQ,N277NN,3892,13930,ORD,"Chicago, IL",14321,PWM,"Portland, ME",914,921,7,15,936,1227,3,1232,1230,-2,0,,0,N,138,129,111,1,900,,,,,,,,,
2018-06-27,DL,DL,DL,1589,DL,N938DN,1589,13198,MCI,"Kansas City, MO",11433,DTW,"Detroit, MI",1713,1708,-5,10,1718,1948,7,2006,1955,-11,0,,0,N,113,107,90,1,629,,,,,,,,,
2018-08-07,DL,DL_CODESHARE,DL,3662,OO,N445SW,3662,11433,DTW,"Detroit, MI",12884,LAN,"Lansing, MI",841,837,-4,21,858,917,7,928,924,-4,0,,0,N,47,47,19,1,74,,,,,,,,,
2018-08-10,DL,DL_CODESHARE,DL,7404,OO,N457SW,7404,12129,HIB,"Hibbing, MN",13487,MSP,"Minneapolis, MN",700,656,-4,4,700,735,4,808,739,-29,0,,0,N,68,43,35,1,174,,,,,,,,,
2018-08-03,AA,AA,AA,2437,AA,N119NN,2437,12892,LAX,"Los Angeles, CA",11298,DFW,"Dallas/Fort Worth, TX",700,656,-4,26,722,1156,9,1213,1205,-8,0,,0,N,193,189,154,1,1235,,,,,,,,,
2019-06-13,AA,AA,AA,292,AA,N107NN,292,12892,LAX,"Los Angeles, CA",12478,JFK,"New York, NY",30,115,45,12,127,919,11,910,930,20,0,,0,N,340,315,292,1,2475,20,0,0,0,0,,,,
2019-11-12,WN,WN,WN,1573,WN,N272WN,1573,11292,DEN,"Denver, CO",10140,ABQ,"Albuquerque, NM",2235,2229,-6,10,2239,2329,11,2345,2340,-5,0,,0,N,70,71,50,1,349,,,,,,,,,
2018-06-11,AA,AA_CODESHARE,AA,5410,OH,N249PS,5410,14092,PGV,"Greenville, NC",11057,CLT,"Charlotte, NC",922,948,26,9,957,1038,7,1039,1045,6,0,,0,N,77,57,41,1,203,,,,,,,,,
2019-01-05,B6,B6,B6,990,B6,N503JB,990,13204,MCO,"Orlando, FL",12478,JFK,"New York, NY",630,625,-5,18,643,838,8,859,846,-13,0,,0,N,149,141,115,1,944,,,,,,,,,
2018-01-30,AA,AA,AA,139,AA,N9025B,139,10397,ATL,"Atlanta, GA",13303,MIA,"Miami, FL",741,737,-4,12,749,916,6,939,922,-17,0,,0,N,118,105,87,1,594,,,,,,,,,
2019-04-24,UA,UA_CODESHARE,UA,4167,EV,N877AS,4167,12278,ICT,"Wichita, KS",13930,ORD,"Chicago, IL",600,553,-7,19,612,735,29,805,804,-1,0,,0,N,125,131,83,1,588,,,,,,,,,
2018-10-28,DL,DL_CODESHARE,DL,4156,OO,N817SK,4156,13487,MSP,"Minneapolis, MN",11977,GRB,"Green Bay, WI",959,956,-3,14,1010,1054,3,1111,1057,-14,0,,0,N,72,61,44,1,252,,,,,,,,,
2019-03-20,UA,UA_CODESHARE,UA,6257,YV,N86347,6257,12278,ICT,"Wichita, KS",12266,IAH,"Houston, TX",1855,1849,-6,10,1859,2022,11,2047,2033,-14,0,,0,N,112,104,83,1,542,,,,,,,,,
2018-10-18,AA,AA,AA,2115,AA,N947UW,2115,10721,BOS,"Boston, MA",11278,DCA,"Washington, DC",1600,1600,0,12,1612,1715,4,1736,1719,-17,0,,0,N,96,79,63,1,399,,,,,,,,,
2019-07-10,UA,UA,UA,1798,UA,N406UA,1798,14771,SFO,"San Francisco, CA",14679,SAN,"San Diego, CA",1741,1754,13,19,1813,1922,2,1916,1924,8,0,,0,N,95,90,69,1,447,,,,,,,,,
2019-03-14,UA,UA_CODESHARE,UA,5626,OO,N955SW,5626,12266,IAH,"Houston, TX",12945,LEX,"Lexington, KY",1815,2147,212,27,2214,54,7,2134,101,207,0,,0,N,139,134,100,1,828,116,0,0,0,91,,,,
2019-01-19,NK,NK,NK,1225,NK,N623NK,1225,11433,DTW,"Detroit, MI",14027,PBI,"West Palm Beach/Palm Beach, FL",1445,1436,-9,44,1520,1807,4,1744,1811,27,0,,0,N,179,215,167,1,1086,0,0,27,0,0,,,,
2019-03-21,DL,DL_CODESHARE,DL,4722,OO,N468CA,4722,13422,MOB,"Mobile, AL",10397,ATL,"Atlanta, GA",1541,1610,29,13,1623,1816,9,1804,1825,21,0,,0,N,83,75,53,1,302,1,0,0,0,20,,,,
2018-08-07,WN,WN,WN,1297,WN,N433LV,1297,13495,MSY,"New Orleans, LA",14683,SAT,"San Antonio, TX",1605,1603,-2,17,1620,1731,3,1735,1734,-1,0,,0,N,90,91,71,1,494,,,,,,,,,
2019-07-08,G4,G4,G4,2413,G4,228NV,2413,12889,LAS,"Las Vegas, NV",11986,GRR,"Grand Rapids, MI",1421,1421,0,32,1453,2059,5,2101,2104,3,0,,0,N,220,223,186,1,1642,,,,,,,,,
2019-05-11,AA,AA_CODESHARE,AA,5676,OH,N598NN,5676,12217,HSV,"Huntsville, AL",11057,CLT,"Charlotte, NC",943,944,1,11,955,1158,13,1218,1211,-7,0,,0,N,95,87,63,1,333,,,,,,,,,
2019-03-01,WN,WN,WN,292,WN,N762SW,292,10257,ALB,"Albany, NY",10821,BWI,"Baltimore, MD",710,706,-4,7,713,810,2,835,812,-23,0,,0,N,85,66,57,1,289,,,,,,,,,
2019-10-31,WN,WN,WN,2103,WN,N496WN,2103,12889,LAS,"Las Vegas, NV",14107,PHX,"Phoenix, AZ",1410,1419,9,9,1428,1513,4,1530,1517,-13,0,,0,N,80,58,45,1,255,,,,,,,,,
2018-06-27,AA,AA_CODESHARE,AA,4669,YX,N104HQ,4669,14100,PHL,"Philadelphia, PA",10693,BNA,"Nashville, TN",1302,1315,13,22,1337,1425,6,1414,1431,17,0,,0,N,132,136,108,1,675,0,0,4,0,13,,,,
2019-02-05,AA,AA_CODESHARE,AA,5044,OH,N520DC,5044,10431,AVL,"Asheville, NC",11057,CLT,"Charlotte, NC",1117,1105,-12,16,1121,1148,25,1227,1213,-14,0,,0,N,70,68,27,1,91,,,,,,,,,
2019-04-10,AA,AA_CODESHARE,AA,5202,OH,N504AE,5202,14307,PVD,"Providence, RI",11278,DCA,"Washington, DC",609,604,-5,10,614,726,3,744,729,-15,0,,0,N,95,85,72,1,356,,,,,,,,,
2018-09-08,UA,UA,UA,231,UA,N78285,231,12264,IAD,"Washington, DC",14679,SAN,"San Diego, CA",1230,1225,-5,9,1234,1416,3,1441,1419,-22,0,,0,N,311,294,282,1,2253,,,,,,,,,
2019-03-06,WN,WN,WN,1471,WN,N7820L,1471,10821,BWI,"Baltimore, MD",14635,RSW,"Fort Myers, FL",605,600,-5,9,609,827,3,855,830,-25,0,,0,N,170,150,138,1,919,,,,,,,,,
2018-02-06,DL,DL_CODESHARE,DL,3698,9E,N300PQ,3698,11423,DSM,"Des Moines, IA",13487,MSP,"Minneapolis, MN",1225,1218,-7,18,1236,1319,7,1343,1326,-17,0,,0,N,78,68,43,1,232,,,,,,,,,
2018-02-08,DL,DL,DL,983,DL,N915DN,983,11292,DEN,"Denver, CO",10397,ATL,"Atlanta, GA",1748,1807,19,14,1821,2237,4,2251,2241,-10,0,,0,N,183,154,136,1,1199,,,,,,,,,
2019-02-15,WN,WN,WN,2263,WN,N917WN,2263,14771,SFO,"San Francisco, CA",12889,LAS,"Las Vegas, NV",1445,,,,,,,1625,,,1,A,0,N,100,,,1,414,,,,,,,,,
2019-05-09,B6,B6,B6,1646,B6,N249JB,1646,11057,CLT,"Charlotte, NC",10721,BOS,"Boston, MA",2137,2131,-6,14,2145,2333,8,2354,2341,-13,0,,0,N,137,130,108,1,728,,,,,,,,,
2019-10-18,AA,AA_CODESHARE,AA,5495,OH,N546FF,5495,10874,CAK,"Akron, OH",11057,CLT,"Charlotte, NC",700,656,-4,25,721,821,19,845,840,-5,0,,0,N,105,104,60,1,394,,,,,,,,,
2018-07-28,AA,AA,AA,248,AA,N119NN,248,12173,HNL,"Honolulu, HI",12892,LAX,"Los Angeles, CA",705,719,14,18,737,1531,43,1537,1614,37,0,,0,N,332,355,294,1,2556,14,0,23,0,0,,,,
2019-10-18,DL,DL_CODESHARE,DL,3337,9E,N200PQ,3337,10397,ATL,"Atlanta, GA",15370,TUL,"Tulsa, OK",820,818,-2,17,835,907,2,924,909,-15,0,,0,N,124,111,92,1,674,,,,,,,,,
2019-09-13,WN,WN,WN,6549,WN,N450WN,6549,13232,MDW,"Chicago, IL",11278,DCA,"Washington, DC",1205,1158,-7,15,1213,1436,2,1500,1438,-22,0,,0,N,115,100,83,1,601,,,,,,,,,
2018-08-28,UA,UA,UA,2103,UA,N39461,2103,12266,IAH,"Houston, TX",13204,MCO,"Orlando, FL",2009,2104,55,13,2117,6,6,2326,12,46,0,,0,N,137,128,109,1,854,0,0,0,0,46,,,,
2018-04-05,WN,WN,WN,1953,WN,N7750A,1953,13871,OMA,"Omaha, NE",15016,STL,"St. Louis, MO",1415,1423,8,8,1431,1516,4,1525,1520,-5,0,,0,N,70,57,45,1,342,,,,,,,,,
2019-04-27,AA,AA,AA,888,AA,N9029F,888,15304,TPA,"Tampa, FL",13303,MIA,"Miami, FL",1714,1718,4,9,1727,1804,21,1824,1825,1,0,,0,N,70,67,37,1,204,,,,,,,,,
2018-07-07,WN,WN,WN,5775,WN,N797MX,5775,14307,PVD,"Providence, RI",10821,BWI,"Baltimore, MD",700,653,-7,9,702,757,3,820,800,-20,0,,0,N,80,67,55,1,327,,,,,,,,,
2019-07-15,DL,DL_CODESHARE,DL,3930,OO,N809CA,3930,13433,MOT,"Minot, ND",13487,MSP,"Minneapolis, MN",830,834,4,11,845,948,7,1005,955,-10,0,,0,N,95,81,63,1,449,,,,,,,,,
2018-12-10,NK,NK,NK,149,NK,N676NK,149,11618,EWR,"Newark, NJ",13204,MCO,"Orlando, FL",1015,1011,-4,18,1029,1252,40,1312,1332,20,0,,0,N,177,201,143,1,937,0,0,20,0,0,,,,
2019-10-21,AA,AA,AA,431,AA,N154UW,431,13204,MCO,"Orlando, FL",11278,DCA,"Washington, DC",1029,1022,-7,12,1034,1216,4,1237,1220,-17,0,,0,N,128,118,102,1,759,,,,,,,,,
2019-08-29,DL,DL_CODESHARE,DL,5360,9E,N303PQ,5360,10721,BOS,"Boston, MA",12478,JFK,"New York, NY",1420,1419,-1,28,1447,1537,8,1551,1545,-6,0,,0,N,91,86,50,1,187,,,,,,,,,
2018-01-21,F9,F9,F9,1124,F9,N205FR,1124,14869,SLC,"Salt Lake City, UT",12889,LAS,"Las Vegas, NV",2107,2114,7,12,2126,2123,8,2138,2131,-7,0,,0,N,91,77,57,1,368,,,,,,,,,
2018-04-01,WN,WN,WN,2597,WN,N264LV,2597,13796,OAK,"Oakland, CA",11884,GEG,"Spokane, WA",1210,1228,18,8,1236,1414,3,1405,1417,12,0,,0,N,115,109,98,1,723,,,,,,,,,
2018-07-05,AA,AA_CODESHARE,AA,4453,YX,N414YX,4453,13303,MIA,"Miami, FL",14730,SDF,"Louisville, KY",2140,2142,2,17,2159,2400,19,16,19,3,0,,0,N,156,157,121,1,910,,,,,,,,,
2019-06-02,UA,UA_CODESHARE,UA,3617,YX,N639RW,3617,12451,JAX,"Jacksonville, FL",12266,IAH,"Houston, TX",1145,1141,-4,14,1155,1252,9,1323,1301,-22,0,,0,N,158,140,117,1,817,,,,,,,,,
2019-08-12,AA,AA,AA,2683,AA,N908AA,2683,11298,DFW,"Dallas/Fort Worth, TX",14771,SFO,"San Francisco, CA",1446,1441,-5,12,1453,1601,9,1627,1610,-17,0,,0,N,221,209,188,1,1464,,,,,,,,,
2019-05-29,NK,NK,NK,193,NK,N684NK,193,12889,LAS,"Las Vegas, NV",14747,SEA,"Seattle, WA",1140,1151,11,14,1205,1414,9,1424,1423,-1,0,,0,N,164,152,129,1,867,,,,,,,,,
2018-01-27,DL,DL,DL,1739,DL,N916DE,1739,10397,ATL,"Atlanta, GA",14524,RIC,"Richmond, VA",1115,1105,-10,21,1126,1230,4,1246,1234,-12,0,,0,N,91,89,64,1,481,,,,,,,,,
2019-07-10,DL,DL_CODESHARE,DL,4535,OO,N253SY,4535,14869,SLC,"Salt Lake City, UT",10849,BZN,"Bozeman, MT",1110,1103,-7,19,1122,1213,4,1235,1217,-18,0,,0,N,85,74,51,1,347,,,,,,,,,
2018-12-22,WN,WN,WN,5824,WN,N403WN,5824,12889,LAS,"Las Vegas, NV",14869,SLC,"Salt Lake City, UT",730,734,4,8,742,940,4,950,944,-6,0,,0,N,80,70,58,1,368,,,,,,,,,
2018-11-30,DL,DL,DL,1063,DL,N342DN,1063,10397,ATL,"Atlanta, GA",11433,DTW,"Detroit, MI",1245,1243,-2,14,1257,1434,8,1441,1442,1,0,,0,N,116,119,97,1,594,,,,,,,,,
2019-02-11,DL,DL_CODESHARE,DL,3823,OO,N283SY,3823,14524,RIC,"Richmond, VA",12953,LGA,"New York, NY",1046,1041,-5,14,1055,1140,7,1215,1147,-28,0,,0,N,89,66,45,1,292,,,,,,,,,
